distance_to_goal,angle_to_goal,shot_x,shot_y,body_part,shot_type,play_pattern,is_penalty,is_free_kick,is_header,is_foot,is_first_time,under_pressure,is_one_on_one,is_open_goal,is_set_piece,is_goal,match_id,competition_name,season_name,minute,second,outcome,statsbomb_xg
23.513191111586703,17.68570504311283,96.5,35.7875,left_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857274,FIFA World Cup,2022,65,12,Off T,0.04520454
19.19024817452864,19.113152310084498,103.2,25.725,right_foot,open_play,regular_play,0,0,0,1,0,1,0,0,0,0,3857274,FIFA World Cup,2022,72,33,Blocked,0.03323832
29.24728887008162,12.119064134499489,95.3,50.6625,right_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857274,FIFA World Cup,2022,80,21,Off T,0.007451811
21.15870092893228,19.5773410617388,98.9,33.425,head,open_play,from_throw_in,0,0,1,0,0,0,0,0,0,0,3857274,FIFA World Cup,2022,91,54,Saved,0.033830326
23.61120298184741,17.193752237477895,97.0,40.3375,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,6,3,Off T,0.03268242
13.248968120197135,15.15643959681251,114.0,46.8125,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,7,12,Off T,0.04214545
10.808908363012423,35.555462916827786,109.9,31.15,head,open_play,from_corner,0,0,1,0,0,0,0,0,1,0,3857255,FIFA World Cup,2022,8,52,Saved,0.06376064
4.929772433895911,72.4098893966634,115.3,33.5125,head,open_play,regular_play,0,0,1,0,0,1,0,0,0,1,3857255,FIFA World Cup,2022,11,0,Goal,0.33106714
18.36062362775295,19.084031871724093,104.7,45.15,right_foot,open_play,regular_play,0,0,0,1,1,0,0,0,0,0,3857255,FIFA World Cup,2022,22,34,Saved,0.10093839
18.16514949704516,16.73026954810588,107.0,47.6875,right_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,35,50,Blocked,0.03356069
17.70536641812307,22.761068105199108,102.8,30.8,right_foot,open_play,from_goal_kick,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,41,54,Blocked,0.10385344
23.903569294145175,14.349297806900976,100.5,48.825,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,1,3857255,FIFA World Cup,2022,47,48,Goal,0.027777622
1.3117259622344872,140.81732567419579,118.7,35.175,other,open_play,from_free_kick,0,0,0,0,0,0,0,1,1,1,3857255,FIFA World Cup,2022,50,14,Goal,0.87261814
19.766927081617922,20.72081543086509,100.5,31.7625,right_foot,open_play,from_counter,0,0,0,1,1,0,0,0,0,0,3857255,FIFA World Cup,2022,69,50,Off T,0.13121767
20.963811825381377,14.634871008973027,104.8,20.5625,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,73,12,Blocked,0.016301522
34.147879235027176,12.079581827856561,86.3,40.5125,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,79,18,Blocked,0.01649772
16.023907919106374,25.698837152591132,104.0,34.125,head,open_play,from_free_kick,0,0,1,0,0,0,1,0,1,0,3857255,FIFA World Cup,2022,82,21,Saved,0.0504811
25.50166967572908,14.929187554010232,96.8,45.5875,left_foot,open_play,regular_play,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,84,30,Blocked,0.02842248
24.855595446498555,14.98426961039163,97.9,23.625,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,88,28,Blocked,0.0241939
31.658196509750837,10.56677351530477,94.8,54.1625,left_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,88,49,Saved,0.007735879
13.82931668593933,20.325403115270884,111.0,45.5,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857255,FIFA World Cup,2022,89,8,Saved,0.12373556
29.78096078033749,12.19977739896866,94.2,49.875,right_foot,open_play,from_throw_in,0,0,0,1,0,0,0,0,0,0,3857255,FIFA World Cup,2022,95,29,Off T,0.008523117
11.330738060691363,35.245043505960965,108.9,37.275,right_foot,open_play,from_throw_in,0,0,0,1,1,0,0,0,0,0,3857272,FIFA World Cup,2022,9,11,Blocked,0.10607713
10.869251354164184,37.043572856132606,109.2,33.775,head,open_play,from_corner,0,0,1,0,0,1,0,0,1,0,3857272,FIFA World Cup,2022,9,56,Wayward,0.04222343
28.12614442116089,13.649708707744853,94.2,23.8,right_foot,open_play,from_corner,0,0,0,1,1,0,0,0,1,0,3857272,FIFA World Cup,2022,10,8,Off T,0.019677445
12.379626660364202,31.91567412147799,108.1,38.4125,head,open_play,regular_play,0,0,1,0,0,1,0,0,0,0,3857272,FIFA World Cup,2022,16,3,Off T,0.048006557
9.510068677459696,42.068776470210494,110.5,34.5625,right_foot,open_play,from_free_kick,0,0,0,1,1,0,0,0,1,0,3857272,FIFA World Cup,2022,25,7,Off T,0.18268152
29.98293525073888,12.580849432599422,93.0,21.9625,right_foot,open_play,from_free_kick,0,0,0,1,0,0,0,0,1,0,3857272,FIFA World Cup,2022,28,6,Saved,0.016826272
